idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,41,0.5989950648452589,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,42,0.5855555849839524,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,43,0.5600347106371526,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,44,0.5912308288747502,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,45,0.5889965084857787,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,46,0.5593875325994356,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,47,0.6088694543641853,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,48,0.5896797806985089,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,49,0.5633917441480989,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,50,0.5946373830268369,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,51,0.5649743998535649,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,52,0.5941222964270616,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,53,0.5606365138510815,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,54,0.5977367186988392,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,55,0.5817612764321793,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,56,0.6220549818592437,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,57,0.5935118619166728,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,58,0.6114872959853848,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,59,0.6488869237061612,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,60,0.6465408185710001,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,61,0.661674696546541,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,62,0.641869013626576,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,63,0.6493918490220768,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,64,0.6543787781363172,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,65,0.6573225875431145,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,66,0.6651323136992855,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,67,0.6883965403418824,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,68,0.690409120591825,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,69,0.6707218340240871,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,70,0.6804604577777355,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,71,0.6912444169112113,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,72,0.6938213643654283,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,73,0.7049122719332291,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,74,0.7241176642284316,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,75,0.7091357961338269,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,76,0.7046552204049964,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,77,0.6373317727709487,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,78,0.6927797340334674,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,79,0.7322858344304167,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,80,0.6859157714639064,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,81,0.7358409101677,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,82,0.7299994379383945,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,83,0.7011156366696054,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,84,0.6853508534392626,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,85,0.6952597942802661,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,2,0.569867433611093,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,3,0.612552090775919,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,4,0.5086733094691236,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,5,0.4861597731392747,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,6,0.505415056019793,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,7,0.5215753387390131,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,8,0.5529679971769513,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,9,0.5449415232556368,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,10,0.5745540871104263,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,11,0.5763937826576676,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,12,0.5889172160810892,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,13,0.5467134276027943,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,14,0.5982038479806346,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,15,0.5826459829520009,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,16,0.6021499168921519,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,17,0.5863732937845701,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,18,0.5913569499181175,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,19,0.6035499457828251,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,20,0.5935309980878174,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,21,0.6195497461513423,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,22,0.6205408435139579,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,23,0.600912676231131,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,24,0.6118868085854127,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,25,0.5994261267235502,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,26,0.62384005147259,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,27,0.6010299771699563,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,28,0.6357128911692915,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,29,0.6203236462000145,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,30,0.6031639322497155,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,31,0.6383399954892612,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,32,0.6139039413995641,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,33,0.6301475723247187,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,34,0.5969460614196485,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,35,0.6027850782696517,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,36,0.5705293555661318,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,37,0.5761249066404457,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,38,0.6077915489719494,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,39,0.6062611154947968,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,40,0.6019390036325422,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,41,0.6077260752004028,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,42,0.5938378898946938,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,43,0.5682600436983497,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,44,0.59918271075224006,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,45,0.5967576435984756,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,46,0.5671406725900843,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,47,0.6164776582819623,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,48,0.5973247751650833,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,49,0.5705614993770503,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,50,0.6012087412516715,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,51,0.5710394905608253,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,52,0.5998769119020042,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,53,0.566331182570115,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,54,0.6030735641486491,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp85,55,0.5863657792322104,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
